EPCTIFAB014,EPSON,TINTA EPSON STYLUS SERIE T MAGENTA (350 ml.),010343886155,8246.39,20,3,11,2016-04-04T00:00:00
EPCTIFAB015,EPSON,TINTA EPSON STYLUS SERIE T AMARILLO (350 ml.),010343886162,8246.39,5,12,24,2016-04-04T00:00:00
EPCTIFAB016,EPSON,TINTA  EPSON NEGRO PHOTO  SCP (150 ml.),010343917712,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB017,EPSON,TINTA  EPSON NEGRO LIGHT  SCP (150 ml.),010343917767,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB018,EPSON,TINTA  EPSON NEGRO MATE  SCP (150 ml.),10343917774,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB019,EPSON,TINTA  EPSON NEGRO LIGHT LIGHT  SCP (150 ml.),010343917781,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB020,EPSON,TINTA  EPSON CYAN SCP (150 ml.),010343917729,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB021,EPSON,TINTA  EPSON MAGENTA SCP (150 ml.),010343917736,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB022,EPSON,TINTA  EPSON AMARILLO SCP (150 ml.),010343917743,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB023,EPSON,TINTA  EPSON CYAN LIGHT SCP (150 ml.),010343917750,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB024,EPSON,TINTA  EPSON MAGENTA LIGHT SCP (150 ml.),010343917835,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB025,EPSON,TINTA EPSON NARANJA SC P7000/P9000  (150 ml.),010343917798,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB026,EPSON,TINTA EPSON VERDE SC P7000/P9000  (150 ml.),010343917804,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB027,EPSON,TINTA EPSON VIOLETA SC P7000/P9000  (150 ml.),010343917811,4639.00,32,6,15,2016-04-06T00:00:00
EPCTIFAB028,EPSON,TINTA EPSON VIOLETA SC P7000/P9000 (350 ml.),010343917705,7229.42,32,6,15,2016-04-06T00:00:00
EPCTIFAB029,EPSON,TINTA EPSON NARANJA SC P7000/P9000 (700 ml.),10343917569,11807.01,40,6,14,2016-04-06T00:00:00
EPCTIFAB030,EPSON,TINTA EPSON VERDE SC P7000/P9000 (700 ml.),010343917576,11807.01,40,6,14,2016-04-06T00:00:00
EPCTIFAB031,EPSON,TINTA EPSON VIOLETA SC P7000/P9000 (700 ml.),010343917583,11807.01,40,6,15,2016-04-06T00:00:00
EPCTIFAB032,EPSON,Tinta Epson SJIC30P para TM-C7500G Color Negro,4988617225909,6487.37,3,10,31,2016-07-25T00:00:00
EPCTIFAB052,EPSON,TINTA EPSON ULTRACHROME HD LT CYAN 200 ML,010343929982,4417.98,4,12,21,2017-10-26T00:00:00
EPCTIFAB110,EPSON,Tinta Epson UltraChrome Pro10 T46Y 50ml Color Cian,10343955394,1829.18,4,8,10,2022-06-27T00:00:00
EPCTIFAB111,EPSON,Tinta Epson UltraChrome Pro10 T46Y 50ml Color Magenta,10343955400,1829.18,4,8,10,2022-06-27T00:00:00
EPCTIFAB112,EPSON,Tinta Epson UltraChrome Pro10 T46Y 50ml Color Amarillo,10343955417,1829.18,4,8,10,2022-06-27T00:00:00
EPCTIFAB118,EPSON,Tinta Epson UltraChrome Pro10 T46Y 50ml Color Violeta,10343955479,1829.18,4,8,10,2022-06-27T00:00:00
EPCTINAB371,EPSON,TINTA EPSON CYAN XP-702,010343904941,593.59,11,2,11,2014-05-23T00:00:00
EPCTINAB372,EPSON,TINTA EPSON MAGENTA XP-702,010343904958,593.59,11,2,11,2014-05-23T00:00:00
EPCTINAB373,EPSON,TINTA EPSON AMARILLO XP-702,010343904965,593.59,11,2,11,2014-05-23T00:00:00
EPCTINAB374,EPSON,TINTA EPSON NEGRO XP-702,010343904972,703.85,11,2,11,2014-05-23T00:00:00
EPCTINAB375,EPSON,TINTA EPSON NEGRO PHOTO XP-702,010343904934,406.14,11,2,11,2014-05-23T00:00:00
EPCTINAB381,EPSON,TINTA EPSON NEGRO TM-C3500 SJIC22P,4988617161689,915.02,3,10,13,2015-06-03T00:00:00
EPCTINAB382,EPSON,TINTA EPSON CYAN TM-C3500 SJIC22P,4988617161696,915.02,3,10,13,2015-06-03T00:00:00
EPCTINAB383,EPSON,TINTA EPSON MAGENTA TM-C3500 SJIC22P,4988617161702,935.88,3,10,13,2015-06-03T00:00:00
EPCTINAB384,EPSON,TINTA EPSON AMARILLO TM-C3500 SJIC22P,4988617161719,935.88,3,10,13,2015-06-03T00:00:00
EPCTINAB385,EPSON,TINTA EPSON STYLUS SERIE T NEGRO PHOTO,010343886087,4048.28,3,11,24,2015-08-20T00:00:00
EPCTINAB386,EPSON,TINTA EPSON STYLUS SERIE T CYAN,010343886094,4048.28,3,11,24,2015-08-20T00:00:00
EPCTINAB387,EPSON,TINTA EPSON STYLUS SERIE T MAGENTA,010343886100,4048.28,3,11,24,2015-08-21T00:00:00
EPCTINAB388,EPSON,TINTA EPSON SC-P600  NEGRO,010343914094,1526.21,8,3,8,2015-10-19T00:00:00
EPCTINAB389,EPSON,TINTA EPSON SC-P600  NEGRO LIGHT,010343914155,1526.21,8,3,8,2015-10-19T00:00:00
EPCTINAB390,EPSON,TINTA EPSON SC-P600  NEGRO MATTE,010343914162,1526.21,8,3,8,2015-10-19T00:00:00
EPCTINAB392,EPSON,TINTA EPSON SC-P600 CYAN,010343914100,1526.21,8,3,8,2015-10-19T00:00:00
EPCTINAB393,EPSON,TINTA EPSON SC-P600 MAGENTA VIVID,010343914117,1526.21,8,3,8,2015-10-19T00:00:00
EPCTINAB394,EPSON,TINTA EPSON SC-P600 AMARILLO,010343914124,1526.21,8,3,8,2015-10-19T00:00:00
EPCTINAB396,EPSON,TINTA EPSON SC-P600 MAGENTA LIGHT,010343914148,1526.21,8,3,8,2015-10-19T00:00:00
EPCTINAB397,EPSON,TINTA EPSON SC-P800  NEGRO PHOTO,010343914865,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB398,EPSON,TINTA EPSON SC-P800  NEGRO LIGHT,010343914926,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB399,EPSON,TINTA EPSON SC-P800  NEGRO MATE,010343914933,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB400,EPSON,TINTA EPSON SC-P800  NEGRO LIGHT LIGHT,010343914940,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB401,EPSON,TINTA EPSON SC-P800 CYAN,010343914872,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB402,EPSON,TINTA EPSON SC-P800 AMARILLO,010343914896,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB403,EPSON,TINTA EPSON SC-P800 CYAN LIGHT,010343914902,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB404,EPSON,TINTA EPSON SC-P800 MAGENTA VIVID,10343914889,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB405,EPSON,TINTA EPSON SC-P800 MAGENTA VIVID LIGHT,010343914919,2570.47,12,11,2,2015-10-19T00:00:00
EPCTINAB406,EPSON,TINTA EPSON  NEGRO XP231/XP431,010343921993,288.05,18,3,9,2015-12-01T00:00:00
EPCTINAB407,EPSON,TINTA EPSON CYAN XP231/XP431,010343922006,437.13,18,3,9,2015-12-01T00:00:00
EPCTINAB408,EPSON,TINTA EPSON MAGENTA XP231/XP431,010343922013,437.13,18,3,9,2015-12-01T00:00:00
EPCTINAB409,EPSON,TINTA EPSON AMARILLO XP231/XP431,010343922020,437.13,18,3,9,2015-12-01T00:00:00
EPCTINAB410,EPSON,TINTA EPSON NEGRO HI CAP XP231/XP431,010343922037,555.00,18,3,9,2015-12-01T00:00:00
EPCTINAB411,EPSON,TINTA EPSON NEGRO PHOTO SC P6000/P7000/8000/P9000 (700 ml.),010343917477,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB412,EPSON,Tinta Epson T804 HD/HDX para SureColor P6000/P7000/8000/P9000 700 ml Color Negro Claro,010343917538,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB413,EPSON,TINTA EPSON NEGRO MATTE SC P6000/P7000/8000/P9000 (700 ml.),010343917545,11807.01,5,12,35,2016-01-07T00:00:00
EPCTINAB414,EPSON,TINTA EPSON NEGRO LIGHT LIGHT SC P6000/P7000/8000/P9000 (700,010343917552,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB415,EPSON,TINTA EPSON CYAN SC P6000/P7000/8000/P9000 (700 ml.),010343917484,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB416,EPSON,TINTA EPSON MAGENTA SC P6000/P7000/8000/P9000 (700 ml.),010343917491,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB417,EPSON,TINTA EPSON AMARILLO SC P6000/P7000/8000/P9000 (700 ml.),010343917507,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB418,EPSON,TINTA EPSON CYAN LIGHT SC P6000/P7000/8000/P9000 (700 ml.),010343917514,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB419,EPSON,TINTA EPSON MAGENTALIGHT SC P6000/P7000/8000/P9000 (700 ml.),010343917521,11543.76,5,12,35,2016-01-07T00:00:00
EPCTINAB424,EPSON,TINTA EPSON NEGRO PHOTO SC P6000/P7000/8000/P9000 (350 ml.),010343917590,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB425,EPSON,TINTA EPSON NEGRO LIGHT SC P6000/P7000/8000/P9000 (350 ml.),010343917651,7229.42,6,15,32,2016-03-02T00:00:00
EPCTINAB426,EPSON,TINTA  EPSON NEGRO MATTE SC P6000/P7000/8000/P9000 (350 ml.),010343917668,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB427,EPSON,TINTA EPSON NEGRO LIGHT LIGHT SC P6000/P7000/8000/P9000 (350,010343917675,7229.42,12,11,2,2016-03-02T00:00:00
EPCTINAB428,EPSON,TINTA EPSON CYAN SC P6000/P7000/8000/P9000 (350 ml.),010343917606,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB429,EPSON,TINTA EPSON MAGENTA SC P6000/P7000/8000/P9000 (350 ml.),010343917613,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB430,EPSON,TINTA EPSON AMARILLO SC P6000/P7000/8000/P9000 (350 ml.),010343917620,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB431,EPSON,TINTA EPSON CYAN LIGHT SC P6000/P7000/8000/P9000 (350 ml.),010343917637,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB432,EPSON,TINTA EPSON MAGENTA LIGHT SC P6000/P7000/8000/P9000 (350 ml.,010343917644,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB433,EPSON,TINTA  EPSON NARANJA SC P7000/P9000 (350 ml.),010343917682,7229.42,32,6,15,2016-03-02T00:00:00
EPCTINAB434,EPSON,TINTA EPSON VERDE SC P7000/P9000 (350 ml.),010343917699,7229.42,6,15,32,2016-03-02T00:00:00
EPCTINAB435,EPSON,TINTA EPSON NEGRO GP-C831,4988617149694,2871.46,9,3,5,2016-07-21T00:00:00
EPCTINAB436,EPSON,TINTA EPSON CYAN GP-C831,4988617149700,978.42,9,3,5,2016-07-21T00:00:00
EPCTINAB437,EPSON,TINTA EPSON  MAGENTA GP-C831,4988617149717,978.42,9,3,5,2016-07-21T00:00:00
EPCTINAB439,EPSON,Tinta Epson SJIC30P para TM-C7500G Color Cian,4988617225886,6487.37,3,10,31,2016-07-25T00:00:00
EPCTINAB440,EPSON,Tinta Epson SJIC30P ColorWorks TM-C7500G Color Magenta,4988617225893,6487.37,3,10,31,2016-07-25T00:00:00
EPCTINAB441,EPSON,Tinta Epson SJIC30P ColorWorks TM-C7500G Color Amarillo,4988617225916,6487.37,3,10,31,2016-07-25T00:00:00
EPCTINAB443,EPSON,TINTA EPSON NEGRO WF-100,010343925083,985.04,11,3,8,2016-09-08T00:00:00
EPCTINAB444,EPSON,TINTA EPSON COLOR WF-100,010343925090,865.69,9,1,9,2016-09-08T00:00:00
EPCTINAB445,EPSON,Tinta Epson 788XXL Capacidad Extra Alta WF-5190/WF-5690 Color Negro,010343924826,731.69,18,3,9,2016-09-28T00:00:00
EPCTINAB446,EPSON,Tinta Epson 788XXL Capacidad Extra Alta WF-5190/WF-5690 Color Cian,010343924833,1280.46,18,3,9,2016-09-28T00:00:00
EPCTINAB447,EPSON,Tinta Epson 788XXL Capacidad Extra Alta WF-5190/WF-5690 Color Magenta,010343924840,1280.46,18,3,9,2016-09-28T00:00:00
EPCTINAB448,EPSON,Tinta Epson 788XXL Capacidad Extra Alta WF-5190/WF-5690 Color Amarillo,010343924857,1280.46,18,3,9,2016-09-28T00:00:00
EPCTINAB453,EPSON,Tinta Epson R14X Alta Capacidad WF-R5690 Color Negro,010343923140,7278.62,9,36,46,2016-10-06T00:00:00
EPCTINAB454,EPSON,Tinta Epson R14X Alta Capacidad WF-R5690 Color Cian,010343923157,14142.47,9,36,46,2016-10-06T00:00:00
EPCTINAB455,EPSON,Tinta Epson R14X Alta Capacidad WF-R5690 Color Magenta,010343923164,14142.47,9,36,46,2016-10-06T00:00:00
EPCTINAB456,EPSON,Tinta Epson R14X Alta Capacidad WF-R5690 Color Amarillo,010343923171,14142.47,9,36,46,2016-10-06T00:00:00
EPCTINAB465,EPSON,Tinta Epson T748XXL Capacidad Extra Alta WF-6090/WF-6590 Color Amarillo,010343923645,2213.26,3,22,9,2016-10-06T00:00:00
EPCTINAB466,EPSON,Tinta Epson T748XXL Capacidad Extra Alta WF-6090/WF-6590 Color Negro,010343923614,1747.10,3,22,9,2016-10-06T00:00:00
EPCTINAB467,EPSON,Tinta Epson T748XXL Capacidad Extra Alta WF-6090/WF-6590 Color Cian,010343923621,2213.26,3,22,9,2016-10-06T00:00:00
EPCTINAB468,EPSON,Tinta Epson T748XXL Capacidad Extra Alta WF-6090/WF-6590 Color Magenta,010343923638,2213.26,3,22,9,2016-10-06T00:00:00
EPCTINAB470,EPSON,Tinta Epson 2Pack Color Negro/Amarillo, 010343885325,506.77,39,4,26,2016-10-13T00:00:00
EPCTINAB472,EPSON,CARTUCHO EPSON NEGRO TM-C7500,4988617196100,6487.37,3,5,9,2016-11-10T00:00:00
EPCTINAB473,EPSON,Cartucho Epson SJIC26P para TM-C7500 Color Cian,4988617196070,6487.37,3,5,9,2016-11-10T00:00:00
EPCTINAB474,EPSON,Cartucho Epson SJIC26P para TM-C7500 Color Magenta,4988617196087,6487.37,3,5,9,2016-11-10T00:00:00
EPCTINAB475,EPSON,CARTUCHO EPSON AMARILLO TM-C7500,4988617196094,6487.37,3,5,9,2016-11-10T00:00:00
EPEVIDAB101,EPSON,Videoproyector Epson BrightLink Interactivo 536Wi WXGA 3LCD,10343937574,68650.53,21,39,50,2016-04-28T00:00:00
EPEVIDAB110,EPSON,VIDEOPROYECTOR EPSON POWERLITE 530,10343915046,39617.11,9,34,32,2017-01-06T00:00:00
EPIESCAB034,EPSON,Escáner Epson Perfection V19 Resolución 4800 dpi,10343916890,3966.49,31,9,44,2015-07-22T00:00:00
EPIESCAB036,EPSON,Escáner Epson Perfection V39 Resolución 4800 dpi,10343916906,4182.23,31,9,44,2016-02-12T00:00:00
EPIESCAB037,EPSON,Escáner Epson Perfection V800 Resolución 4800 dpi,10343913158,28681.48,45,25,63,2016-05-26T00:00:00
EPIIMPAD013,EPSON,Impresora de Inyección Epson SureColor P400 Color,010343922273,24916.34,34,43,72,2015-12-17T00:00:00
EPIIMPAD014,EPSON,Impresora de Inyección Epson WorkForce WF-100 Color,10343924093,12516.23,26,13,38,2016-04-28T00:00:00
EPIIMPAD016,EPSON,Impresora de Inyección Epson WorkForce Pro WF-5190 Color,10343911000,9145.00,48,21,61,2016-07-14T00:00:00
EPIIMPAD017,EPSON,Impresora de Inyección Epson WorkForce Pro WF-6090 Color,10343921511,14021.76,66,62,70,2016-07-15T00:00:00
EPIIMPAG056,EPSON,Multifuncional Epson WorkForce Pro WF-6590 Color Inyección de Tinta,10343921504,19980.50,64,60,68,2016-07-15T00:00:00
EPIIMPAJ001,EPSON,Impresora de Inyección Epson Ecotank L805 Color,C11CE86301,15912.42,26,62,37,2016-07-14T00:00:00
EPIPLOAB006,EPSON,"Plotter Epson SureColor T3270 CAD-GIS Inyeccion de tinta 24"" Resolución 2880x1440",10343915893,112046.84,125,81,117,2014-11-20T00:00:00
EPIPLOAB007,EPSON,"Plotter Epson SureColor T5270 CAD-GIS Inyeccion de tinta 36"" Resolución 2880x1440",10343915909,149289.30,105,82,178,2014-11-20T00:00:00
EPIPLOAB008,EPSON,"Plotter Epson SureColor T7270 CAD-GIS Inyeccion de tinta 44"" Resolución 2880x1440",10343915923,178869.54,106,82,198,2014-11-20T00:00:00
EPIPLOAB011,EPSON,"Plotter Epson SureColor T5270 CAD-GIS Inyección de Tinta 36"" Resolución 2880x1440",10343915916,138834.92,161,82,186,2015-09-25T00:00:00
EPIPLOAB012,EPSON,"Plotter Epson SureColor T7270 CAD-GIS Inyeccion de Tinta 44"" Resolucion 2880x1440",010343911161,214450.58,158,82,205,2015-11-13T00:00:00
EPIPLOAB014,EPSON,"Plotter Epson SureColor SCP9000SE Fotografia Inyeccion de Tinta 44"" Resolución 2880x1440",10343924871,239187.53,118,98,210,2015-12-03T00:00:00
EPIPLOAB015,EPSON,"Plotter Epson SureColor SCP6000SE Fotografía Inyección de Tinta 24"" Resolución 2880x1440",10343943636,118669.15,95,78,146,2015-12-03T00:00:00
EPIPLOAB016,EPSON,"Plotter Epson SureColor SCP8000SE Fotografía Inyección de Tinta 44"" Resolución 2880x1440",10343924932,187671.84,86,80,202,2015-12-03T00:00:00
ERPPOIAB003,EUROFORMAS ,POLIZA DE CHEQUES INTERCARBON  ½ OFICIO 25 JGS,7501523723726,93.59,1,17,22,2015-07-22T00:00:00
EUPCAUAB001,EUROMAC ,Cartulina Euromac Eurofluorescente 47.5x66cm Color Amarillo Paquete C/100H,750152372481,847.23,3,47,64,2015-05-26T00:00:00
EUPCAUAB002,EUROMAC ,Cartulina Euromac Eurofluorescente 47.5x66cm Color Naranja Paquete C/100H,7501523724846,847.23,3,47,64,2015-05-26T00:00:00
EUPCAUAB003,EUROMAC ,Cartulina Euromac Eurofluorescente 47.5x66cm Color Rosa Paquete C/100H,750152372487,847.23,1,66,50,2015-05-26T00:00:00
EUPCAUAB004,EUROMAC ,Cartulina Euromac Eurofluorescente 47.5x66cm Color Verde Paquete C/100H,7501523724884,847.23,1,66,50,2015-05-26T00:00:00
EUPCAUAB005,EUROMAC ,CARTULINA EUROMAC BRISTOL AMARILLA 50X65 PQT/100H,7501523724136,636.00,1,66,50,2015-05-26T00:00:00
EUPCAUAB006,EUROMAC ,CARTULINA EUROMAC BRISTOL AZUL 50X65 PQT/100H,7501523724143,636.00,1,66,50,2015-05-26T00:00:00
EUPCAUAB007,EUROMAC ,CARTULINA EUROMAC BRISTOL BLANCA 50X65 PQT/100H,7501523724150,570.00,3,51,64,2015-05-26T00:00:00
EUPCAUAB008,EUROMAC ,CARTULINA EUROMAC BRISTOL ROSA 50X65 PQT/100H,7501523724167,636.00,2,45,60,2015-05-26T00:00:00
EUPCAUAB009,EUROMAC ,CARTULINA EUROMAC FLUORESCENTE AMARILLO 47.5X66CM C/10,7501523720190,94.09,1,66,50,2015-07-22T00:00:00
EUPCAUAB010,EUROMAC ,CARTULINA EUROMAC FLUORESCENTE AZUL 47.5X66CM C/10,7501523720220,94.09,50,3,66,2015-07-22T00:00:00
EUPCAUAB011,EUROMAC ,CARTULINA EUROMAC FLUORESCENTE MORADO 47.5X66 C/10,7501523720251,94.09,1,66,50,2015-07-22T00:00:00
EUPCAUAB012,EUROMAC ,CARTULINA EUROMAC FLUORESCENTE PAPAYA 47.5X66CM C/10,7501523720312,94.09,1,66,50,2015-07-22T00:00:00
EUPCAUAB013,EUROMAC ,CARTULINA EUROMAC FLUORESCEMTE ROJO 47.5X66CM  C/10,7501523720343,94.09,1,66,50,2015-07-22T00:00:00
EUPCAUAB014,EUROMAC ,CARTULINA EUROMAC FLUORESCENTE ROSA 47.5X66CM  C/10,7501523720374,94.09,1,66,50,2015-07-22T00:00:00
EUPCAUAB015,EUROMAC ,CARTULINA EUROMAC FLUORESCENTE VERDE 47.5X66CM C/10,7501523720404,94.09,1,66,50,2015-07-22T00:00:00
EUPCAUAB016,EUROMAC ,CARTULINA EUROMAC FLUORESCENTE NARANJA 47.5X66CM C/10,7501523720282,94.09,1,66,50,2015-07-22T00:00:00
EUPCAUAB017,EUROMAC ,CARTULINA EUROMAC IRIS AMARILLO 50X65CM C/10,7501523724426,111.21,50,3,66,2015-07-22T00:00:00
EUPCAUAB018,EUROMAC ,CARTULINA EUROMAC IRIS AZUL 50X65CM C/10,7501523724433,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB019,EUROMAC ,CARTULINA EUROMAC IRIS AZUL ULTRA 50X65CM C10,7501523724440,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB020,EUROMAC ,CARTULINA EUROMAC IRIS AZUL TURQ 50X65CM C/10,7501523724457,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB021,EUROMAC ,CARTULINA EUROMAC IRIS CAFE 50X65CM C/10,7501523724464,111.21,50,3,66,2015-07-22T00:00:00
EUPCAUAB022,EUROMAC ,CARTULINA EUROMAC IRIS MORADO 50X65CM C/10,7501523724471,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB023,EUROMAC ,CARTULINA EUROMAC IRIS NARANJA 50X65CM C/10,7501523724488,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB024,EUROMAC ,CARTULINA EUROMAC IRIS NEGRO 50X65CM C/10,7501523724495,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB025,EUROMAC ,CARTULINA EUROMAC IRIS ROJO 50X65CM C/10,7501523724501,111.21,50,3,66,2015-07-22T00:00:00
EUPCAUAB026,EUROMAC ,CARTULINA EUROMAC IRIS ROSA 50X65CM C/10,7501523724518,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB027,EUROMAC ,CARTULINA EUROMAC IRIS VDE BANDERA 50X65 C/10,7501523724525,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB028,EUROMAC ,CARTULINA EUROMAC IRIS VERDE LIMON 50X65 C/10,7501523724549,111.21,1,66,50,2015-07-22T00:00:00
EUPCAUAB029,EUROMAC ,CARTULINA EUROMAC IRIS VIOLETA 50X65CM C/10,7501523724556,111.21,1,66,50,2015-07-22T00:00:00
EUPPAPAI001,EUROMAC ,PAPEL LUSTRE EUROMAC AMARILLO CANARIO 50X70 25 HOJAS,7501523719682,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI002,EUROMAC ,PAPEL LUSTRE EUROMAC AMARILLO ORO 50X70 25 HOJAS,7501523719712,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI003,EUROMAC ,PAPEL LUSTRE EUROMAC AZUL AQUAMARINO 50X70 24 HOJAS,7501523719743,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI004,EUROMAC ,PAPEL LUSTRE EUROMAC AZUL PASTEL 50X70 24 HOJAS,7501523719774,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI005,EUROMAC ,PAPEL LUSTRE EUROMAC AZUL REY 50X70 25 HOJAS,7501523719804,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI006,EUROMAC ,PAPEL LUSTRE EUROMAC BLANCO 50X70 25 HOJAS,7501523719835,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI007,EUROMAC ,PAPEL LUSTRE EUROMAC CAFÉ 50X70 24 HOJAS,7501523719866,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI008,EUROMAC ,PAPEL LUSTRE EUROMAC GRIS 50X70 25 HOJAS,7501523719897,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI009,EUROMAC ,PAPEL LUSTRE EUROMAC LILA PASTEL 50X70 25HOJAS,7501523719927,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI010,EUROMAC ,PAPEL LUSTRE EUROMAC MORADO 50X70 25 HOJAS,7501523719958,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI011,EUROMAC ,PAPEL LUSTRE EUROMAC NARANJA 50X70 25 HOJAS,7501523719989,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI012,EUROMAC ,PAPEL LUSTRE EUROMAC NEGRO 50X70 25 HOJAS,7501523720015,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI013,EUROMAC ,PAPEL LUSTRE EUROMAC ROJO 50X70 24HOJAS,7501523720046,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI014,EUROMAC ,PAPEL LUSTRE EUROMAC ROSA MEXICANO 50X70 24HOJAS,7501523720077,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI015,EUROMAC ,PAPEL LUSTRE EUROMAC ROSA PASTEL 50X70 25 HOJAS,7501523720107,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI016,EUROMAC ,PAPEL LUSTRE EUROMAC VERDE BANDERA 50X70 25 HOJAS,7501523720138,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI017,EUROMAC ,PAPEL LUSTRE EUROMAC VERDE NILO 50X70 24HOJAS,7501523720169,116.38,50,0,70,2015-07-13T00:00:00
EUPPAPAI018,EUROMAC ,PAPEL LUSTRE EUROMAC AZUL MARINO 50x70 25 HOJAS,7501523724235,116.38,50,0,70,2015-07-13T00:00:00
EVCTAJAB003,EVGA,Tarjeta Video EVGA NVIDIA GeForce RTX3050 8GB Doble Ventilador DDR6 PCIe X16 1xHDMI/3xDP Doble Altura Gaming,843368074838,13824.41,0,8,4,2022-06-24T00:00:00
FEPARIAB002,FELLOWES,"Arillo Fellowes 5/16"" 60Hojas C/25 Negro",077511523212,108.29,48,20,50,2014-03-11T00:00:00
FEPARIAB003,FELLOWES,"Arillo Fellowes 3/8"" 75Hojas C/25 Negro",077511523229,110.92,29,3,6,2014-03-11T00:00:00
FEPARIAB005,FELLOWES,"Arillo Fellowes 5/8"" 110Hojas C/25 Negro",077511523243,217.86,29,3,6,2014-03-11T00:00:00
FEPCAJAB009,FELLOWES,Caja Carton Mad Fellowes Bankers Box Oficio C/20,43859696956,3194.58,8,145,132,2014-10-23T00:00:00
FEPCUBAB001,FELLOWES,Cubierta Fellowes para Eng Carta transparente C/25,077511520433,324.20,1,20,30,2014-03-11T00:00:00
FEPCUBAB004,FELLOWES,"Cubierta Termica Fellowes 1/8"" Cap 16-30Hojas C/10",043859570881,524.02,33,25,35,2014-03-11T00:00:00
FEPCUBAB005,FELLOWES,"Cubierta Termica Fellowes 3/8"" Cap 61-90Hojas C/10",043859570904,668.38,23,4,30,2014-03-11T00:00:00
FEPCUBAB006,FELLOWES,"Cubierta Termica Fellowes 1/4"" Cap 31-60Hojas C/10",043859570898,582.25,30,4,24,2014-03-11T00:00:00
FEPCUBAB009,FELLOWES,CubieertaTermica Fellowes Negra 1/2 10Pqte,043859570911,701.81,28,22,3,2017-11-23T00:00:00
FEPENCAB001,FELLOWES,Encuadernadora Fellowes Helios 60 Térmica Hasta 600 Hojas,5004385956646,8739.34,34,15,59,2014-03-10T00:00:00
FEPENGAB001,FELLOWES,Engargoladora Fellowes Starlet 2+ 10Hojas Perf 120Hojas,043859680702,2339.53,22,17,52,2014-03-10T00:00:00
FEPENGAB002,FELLOWES,Engargoladora Fellowes Perf 12Hojas Eng 150Hojas,043859639342,3604.35,37,16,52,2014-03-10T00:00:00
